game_id,season,season_type,game_date,game_date_time,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,team_home_away,team_score,team_winner,assists,blocks,defensive_rebounds,field_goal_pct,field_goals_made,field_goals_attempted,flagrant_fouls,fouls,free_throw_pct,free_throws_made,free_throws_attempted,offensive_rebounds,steals,team_turnovers,technical_fouls,three_point_field_goal_pct,three_point_field_goals_made,three_point_field_goals_attempted,total_rebounds,total_technical_fouls,total_turnovers,turnovers,opponent_team_id,opponent_team_uid,opponent_team_slug,opponent_team_location,opponent_team_name,opponent_team_abbreviation,opponent_team_display_name,opponent_team_short_display_name,opponent_team_color,opponent_team_alternate_color,opponent_team_logo,opponent_team_score,largest_lead,fast_break_points,points_in_paint,turnover_points
290710008,2009,2,2009-07-10,2009-07-11T00:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,home,61,False,7,2,23,0.0,21,61,0,13,0.0,14,19,10,10,1,0,33.3,5,15,33,0,20,19,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,,77,,,,
290709014,2009,2,2009-07-09,2009-07-10T01:00:00Z,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,away,55,False,11,3,21,0.0,22,62,0,19,0.0,9,10,10,13,2,0,28.6,2,7,31,0,15,13,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,66,,,,
290709014,2009,2,2009-07-09,2009-07-10T01:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,home,66,True,17,9,23,0.0,23,58,0,19,0.0,15,18,8,6,0,0,35.7,5,14,31,0,18,18,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,55,,,,
290709009,2009,2,2009-07-09,2009-07-09T23:30:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,away,69,True,13,1,31,0.0,27,57,0,12,100.0,9,9,7,6,2,0,37.5,6,16,38,0,17,15,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,60,,,,
290709009,2009,2,2009-07-09,2009-07-09T23:30:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,home,60,False,11,1,17,0.0,25,68,0,16,0.0,7,9,7,11,0,0,17.6,3,17,24,0,10,10,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,69,,,,
290708011,2009,2,2009-07-08,2009-07-09T02:00:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,away,70,False,6,6,29,0.0,27,78,0,16,0.0,15,21,10,5,0,0,7.7,1,13,39,0,7,7,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,90,,,,
290708011,2009,2,2009-07-08,2009-07-09T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,home,90,True,20,6,36,0.0,34,79,0,21,0.0,14,15,10,3,0,0,34.8,8,23,46,0,11,11,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,70,,,,
290707013,2009,2,2009-07-07,2009-07-08T02:00:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,away,73,False,21,2,13,0.0,29,64,0,18,0.0,9,13,10,11,0,0,50.0,6,12,23,0,18,18,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,83,,,,
290707013,2009,2,2009-07-07,2009-07-08T02:00:00Z,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,home,83,True,23,3,22,0.0,33,60,0,13,0.0,12,17,12,9,1,0,38.5,5,13,34,0,20,19,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,73,,,,
290707008,2009,2,2009-07-07,2009-07-08T00:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,away,94,False,9,2,25,0.0,33,76,0,36,0.0,25,35,16,8,1,0,42.9,3,7,41,0,16,15,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,96,,,,
290707008,2009,2,2009-07-07,2009-07-08T00:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,home,96,True,13,5,21,0.0,30,66,0,27,0.0,31,42,9,7,2,0,31.3,5,16,30,0,13,11,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,94,,,,
290707020,2009,2,2009-07-07,2009-07-07T23:30:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,away,67,False,14,2,32,0.0,26,68,0,18,0.0,12,15,10,8,0,0,17.6,3,17,42,0,20,20,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,72,,,,
290707020,2009,2,2009-07-07,2009-07-07T23:30:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,home,72,True,17,4,32,0.0,27,73,0,13,0.0,15,19,9,13,1,0,33.3,3,9,41,0,14,13,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,67,,,,
290707014,2009,2,2009-07-07,2009-07-07T19:00:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,,away,53,False,13,7,11,0.0,17,57,0,16,0.0,13,17,6,11,2,0,26.1,6,23,17,0,12,10,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,66,,,,
290707014,2009,2,2009-07-07,2009-07-07T19:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,home,66,True,8,6,27,0.0,24,63,0,18,0.0,16,21,14,8,2,0,20.0,2,10,41,0,16,14,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,,53,,,,
290705006,2009,2,2009-07-05,2009-07-06T01:30:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,away,104,True,16,6,30,0.0,33,70,0,26,0.0,31,37,10,5,1,0,33.3,7,21,40,0,14,13,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,89,,,,
290705006,2009,2,2009-07-05,2009-07-06T01:30:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,home,89,False,20,5,22,0.0,32,73,0,27,0.0,21,29,9,8,1,0,33.3,4,12,31,0,10,9,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,104,,,,
290705003,2009,2,2009-07-05,2009-07-05T22:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,away,95,True,22,4,27,0.0,32,76,0,22,0.0,25,30,10,7,0,0,37.5,6,16,37,0,12,12,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,,92,,,,
290705003,2009,2,2009-07-05,2009-07-05T22:00:00Z,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,,home,92,False,16,6,32,0.0,37,78,0,29,0.0,13,22,13,6,0,0,45.5,5,11,45,0,14,14,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,95,,,,
290705005,2009,2,2009-07-05,2009-07-05T22:00:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,away,74,False,13,5,23,0.0,27,60,0,29,0.0,18,22,9,8,0,0,25.0,2,8,32,0,21,21,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,78,,,,
290705005,2009,2,2009-07-05,2009-07-05T22:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,home,78,True,13,2,20,0.0,23,65,0,20,0.0,30,35,11,17,0,0,25.0,2,8,31,0,14,14,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,74,,,,
290703017,2009,2,2009-07-03,2009-07-04T00:00:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,away,72,False,15,0,15,0.0,29,67,0,16,100.0,9,9,6,10,0,0,45.5,5,11,21,0,13,13,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,,85,,,,
290703017,2009,2,2009-07-03,2009-07-04T00:00:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,,home,85,True,26,6,26,0.0,31,57,0,11,0.0,12,14,5,7,2,0,50.0,11,22,31,0,15,13,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,72,,,,
290703020,2009,2,2009-07-03,2009-07-03T23:30:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,away,65,False,15,2,24,0.0,25,65,0,22,0.0,13,20,16,9,0,0,18.2,2,11,40,0,28,28,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,72,,,,
290703020,2009,2,2009-07-03,2009-07-03T23:30:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,home,72,True,17,5,21,0.0,28,68,0,23,0.0,15,21,8,17,0,0,25.0,1,4,29,0,18,18,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,65,,,,
290702008,2009,2,2009-07-02,2009-07-03T00:00:00Z,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,away,74,True,10,4,26,0.0,27,75,0,23,0.0,15,19,15,7,2,0,31.3,5,16,41,0,13,11,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,68,,,,
290702008,2009,2,2009-07-02,2009-07-03T00:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,home,68,False,17,5,25,0.0,25,61,0,23,0.0,13,21,7,4,1,0,20.0,5,25,32,0,15,14,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,74,,,,
290702009,2009,2,2009-07-02,2009-07-02T23:30:00Z,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,,away,64,False,10,4,27,0.0,21,54,0,24,0.0,20,26,9,9,2,0,16.7,2,12,36,0,20,18,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,80,,,,
290702009,2009,2,2009-07-02,2009-07-02T23:30:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,home,80,True,14,3,20,0.0,23,58,0,22,0.0,22,25,5,12,2,0,48.0,12,25,25,0,15,13,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,,64,,,,
290702005,2009,2,2009-07-02,2009-07-02T23:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,away,53,False,14,1,23,0.0,19,60,0,21,0.0,8,16,6,11,1,0,38.9,7,18,29,0,16,15,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,67,,,,
290702005,2009,2,2009-07-02,2009-07-02T23:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,home,67,True,14,8,34,0.0,23,55,0,19,0.0,16,21,8,9,2,0,38.5,5,13,42,0,19,17,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,53,,,,
290701011,2009,2,2009-07-01,2009-07-02T02:00:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,away,81,False,16,2,21,0.0,29,70,0,18,0.0,20,22,11,9,2,0,30.0,3,10,32,0,11,9,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,93,,,,
290701011,2009,2,2009-07-01,2009-07-02T02:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,home,93,True,21,7,23,0.0,33,68,0,19,0.0,15,18,9,7,1,0,50.0,12,24,32,0,13,12,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,81,,,,
290630017,2009,2,2009-06-30,2009-07-01T00:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,away,84,True,13,1,25,0.0,30,58,0,24,0.0,17,24,7,11,1,0,50.0,7,14,32,0,18,17,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,,82,,,,
290630017,2009,2,2009-06-30,2009-07-01T00:00:00Z,17,s:40~l:59~t:17,san-antonio-silver-stars,San Antonio,Silver Stars,SAS,San Antonio Silver Stars,Silver Stars,000000,c7cfd4,,home,82,False,22,1,18,0.0,29,61,0,17,0.0,14,22,6,9,1,0,41.7,10,24,24,0,15,14,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,84,,,,
290630019,2009,2,2009-06-30,2009-07-01T00:00:00Z,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,away,72,False,10,8,20,0.0,22,59,0,21,0.0,23,28,14,10,1,0,41.7,5,12,34,0,16,15,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,74,,,,
290630019,2009,2,2009-06-30,2009-07-01T00:00:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,home,74,True,21,5,23,0.0,28,61,0,23,0.0,15,16,9,8,2,0,42.9,3,7,32,0,16,14,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,72,,,,
290630020,2009,2,2009-06-30,2009-06-30T23:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,away,91,True,17,2,26,0.0,33,69,0,17,0.0,14,15,10,17,2,0,48.0,12,25,36,0,19,17,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,85,,,,
290630020,2009,2,2009-06-30,2009-06-30T23:00:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,home,85,False,11,4,22,0.0,34,72,0,13,0.0,15,21,11,10,0,0,28.6,2,7,33,0,18,18,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,91,,,,
290628006,2009,2,2009-06-28,2009-06-29T01:30:00Z,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,away,55,False,12,1,26,0.0,18,52,0,20,0.0,14,20,7,3,1,0,29.4,5,17,33,0,21,20,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,82,,,,
290628006,2009,2,2009-06-28,2009-06-29T01:30:00Z,6,s:40~l:59~t:6,los-angeles-sparks,Los Angeles,Sparks,LOS,Los Angeles Sparks,Sparks,532481,49ac9c,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,home,82,True,23,3,23,0.0,29,64,0,17,0.0,19,22,9,10,0,0,33.3,5,15,32,0,11,11,14,s:40~l:59~t:14,seattle-storm,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,https://a.espncdn.com/i/teamlogos/wnba/500/sea.png,55,,,,
290628003,2009,2,2009-06-28,2009-06-28T22:00:00Z,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,away,72,False,12,1,13,0.0,22,58,0,25,0.0,26,31,13,7,2,0,25.0,2,8,26,0,17,15,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,,86,,,,
290628003,2009,2,2009-06-28,2009-06-28T22:00:00Z,3,s:40~l:59~t:3,detroit-shock,Detroit,Shock,TUL,Detroit Shock,Shock,11213e,c5d646,,home,86,True,16,3,17,0.0,33,64,0,25,0.0,18,21,15,13,0,0,28.6,2,7,32,0,19,19,13,s:40~l:59~t:13,sacramento-monarchs,Sacramento,Monarchs,SAC,Sacramento Monarchs,Monarchs,,,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,72,,,,
290627008,2009,2,2009-06-27,2009-06-28T00:00:00Z,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,away,80,False,11,10,29,0.0,23,67,0,24,0.0,30,33,8,4,0,0,23.5,4,17,37,0,19,19,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,109,,,,
290627008,2009,2,2009-06-27,2009-06-28T00:00:00Z,8,s:40~l:59~t:8,minnesota-lynx,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,home,109,True,25,5,31,0.0,37,84,0,26,0.0,26,31,12,9,1,0,37.5,9,24,43,0,7,6,11,s:40~l:59~t:11,phoenix-mercury,Phoenix,Mercury,PHO,Phoenix Mercury,Mercury,3a267d,e56020,https://a.espncdn.com/i/teamlogos/wnba/500/pho.png,80,,,,
290627019,2009,2,2009-06-27,2009-06-28T00:00:00Z,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,away,63,False,16,2,26,0.0,25,57,0,23,0.0,10,18,10,12,1,0,33.3,3,9,36,0,23,22,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,68,,,,
290627019,2009,2,2009-06-27,2009-06-28T00:00:00Z,19,s:40~l:59~t:19,chicago-sky,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,home,68,True,13,5,23,0.0,24,64,0,20,0.0,18,28,12,16,1,0,18.2,2,11,35,0,18,17,16,s:40~l:59~t:16,washington-mystics,Washington,Mystics,WAS,Washington Mystics,Mystics,e03a3e,09295a,https://a.espncdn.com/i/teamlogos/wnba/500/was.png,63,,,,
290627005,2009,2,2009-06-27,2009-06-27T23:00:00Z,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,away,54,False,9,4,26,0.0,20,60,0,18,0.0,7,9,6,3,3,0,33.3,7,21,32,0,14,11,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,63,,,,
290627005,2009,2,2009-06-27,2009-06-27T23:00:00Z,5,s:40~l:59~t:5,indiana-fever,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,home,63,True,14,4,28,0.0,22,62,0,10,0.0,10,15,10,11,1,0,45.0,9,20,38,0,10,9,9,s:40~l:59~t:9,new-york-liberty,New York,Liberty,NYL,New York Liberty,Liberty,0d79b9,89c9bf,https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png,54,,,,
290627018,2009,2,2009-06-27,2009-06-27T23:00:00Z,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,away,68,False,11,1,28,0.0,24,51,0,24,0.0,18,21,5,7,2,0,22.2,2,9,33,0,20,18,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,82,,,,
290627018,2009,2,2009-06-27,2009-06-27T23:00:00Z,18,s:40~l:59~t:18,connecticut-sun,Connecticut,Sun,CT,Connecticut Sun,Sun,de6b36,002d62,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,home,82,True,17,2,23,0.0,28,70,0,19,0.0,21,30,12,12,0,0,33.3,5,15,35,0,12,12,20,s:40~l:59~t:20,atlanta-dream,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,68,,,,
